created_at,text,hashtags,user_mention_ids,user_mention_screen_names,retweet_count,favorite_count,in_reply_to_user_id,in_reply_to_screen_name,user_id,user_screen_name,user_name,user_friends_count,user_followers_count,user_favourites_count,user_verfied,user_statuses_count
2022-06-15 14:41:07+00:00,"Between this and the Folgers jingle, we really had something. ,",[],[],[],0,3,,,366380066,jorton622,Jared Orton,155,534,6660,False,8652
2022-06-15 14:37:21+00:00,"Back on the Bustelo now that ""craft"" coffee is now $20 at fresh &amp; save. The days of tasting notes of ripe black cherry and butter crust are over. Now we on the ""fourth wave folgers"" culture with notes of inflation and supply chain crisis",[],[],[],0,40,,,459560181,_SCVSCV,Nick Scavo,844,1497,8348,False,2414
2022-06-15 14:34:53+00:00,Folgers in your cup?,[],[1513272917815136264],['PhillipTherrie1'],0,1,1513272917815136264,PhillipTherrie1,250337735,DonnieK56,THUNDERBOLT NEWS JAN 6 WATCH PARTY !,5436,5352,6794,False,10200
2022-06-15 14:32:44+00:00,"I got a package  on the way it wake me up just like Folgers  !! ,",[],[],[],1,0,,,174358418,GASBAGBENNY,BLOCKBOY BENNY,720,2483,2969,False,168250
2022-06-15 14:23:36+00:00,"buy an oz, a box of Folgers black silk, pay the bills give my girl the rest",[],[],[],0,0,,,3233939184,ytb601world,👨🏾‍🍼,389,1414,4640,False,51618
2022-06-15 14:20:55+00:00,"Because the best part of waking up, is in your cup.",[],"[891251263, 321456091]","['BobGolen', 'Folgers']",0,0,891251263,BobGolen,945212723490623488,JoeSniderman,Joe Sniderman,678,2042,3564,False,229
2022-06-15 14:15:06+00:00,This is the Folgers in my cup.,[],[399723501],['LaTiaJacquise'],0,2,399723501,LaTiaJacquise,1044303521087131649,HTTPaladin,HTTPaladin #BLM #StopAsianHate 🍥,3532,7065,50568,False,23002
2022-06-15 13:59:10+00:00,"My mother in law only makes instant Folgers which I normally find awful, but when she makes it, its actually quite satisfying.",[],[16714443],['annehelen'],0,0,16714443,annehelen,507514887,RedLoHo,Lora Miranda,509,74,11598,False,985
2022-06-15 13:58:32+00:00,Folgers in your cup! *not really Folgers. It just completes the jingle*,[],[1513272917815136264],['PhillipTherrie1'],0,1,1513272917815136264,PhillipTherrie1,714575961874833408,badatmath314159,Occam Razor,1027,462,67544,False,50901
2022-06-15 13:45:35+00:00,Folgers in your cup,[],[1513272917815136264],['PhillipTherrie1'],0,2,1513272917815136264,PhillipTherrie1,800465480016228352,ThomasRoe16,Thomas Roe,2380,1052,36820,False,30593
2022-06-15 13:44:26+00:00,"Nothing better in the morning than a cup of Folgers coffee ,",[],[137862496],['PatMcAfeeShow'],0,0,,,193134037,FSUMonkeyMan,Matt Leindecker™,2372,915,57589,False,79631
2022-06-15 13:35:36+00:00,Folgers in your cup!,[],[1513272917815136264],['PhillipTherrie1'],0,2,1513272917815136264,PhillipTherrie1,1204116092047642625,cookinliberal,Karen Holman,929,764,47510,False,12552
2022-06-15 13:30:06+00:00,Folgers in your cup,[],[1513272917815136264],['PhillipTherrie1'],0,19,1513272917815136264,PhillipTherrie1,1267683221405347840,soyeahbasically,Soyeahbasically,23820,23327,33017,False,22741
2022-06-15 13:11:18+00:00,And here I thought Folgers was the best part of waking up!,[],[1330564424969691136],['SnowBellesHell'],0,2,1330564424969691136,SnowBellesHell,1531748731535638528,juanandonly68,Juan Lopez,108,7,223,False,4
2022-06-15 12:57:24+00:00,Yup! Has your morning *really* started if you haven't had your Folgers? ,[],[1340350987026874369],['kubrarian'],0,2,1340350987026874369,kubrarian,321456091,Folgers,Folgers,89,23546,6670,True,6186
2022-06-15 12:56:45+00:00,"Right now I am drinking Folgers, I am cheaping out on my coffee",[],[176310281],['LaAdelita21'],0,0,176310281,LaAdelita21,1408622523546169344,ERosson1982,ErickRosson1982,1380,372,46,False,29356
2022-06-15 12:51:25+00:00,Just had a nice cuppa coffee and a bagel.  Best part of waking up is Folgers in your cup!,[],[321456091],['Folgers'],0,1,,,1340350987026874369,kubrarian,Kubrarian,76,11,583,False,29
2022-06-15 12:08:24+00:00,Same if not its Folgers ( yuck),[],[1496920793363660808],['Joanne_Lenore'],0,1,1496920793363660808,Joanne_Lenore,1518598992434716674,LostMango630,LostMango,575,149,6787,False,4333
2022-06-15 12:01:59+00:00,Was her name 'Folgers' or 'Maxwell'...?,[],[181346048],['Wonderful_Ed'],0,1,181346048,Wonderful_Ed,1500841182896832512,VDavory,Vic_Davory,109,7,897,False,1442
2022-06-15 10:17:23+00:00,"If the best part of waking up is Folgers in your cup, at least the bar is already set pretty low for your morning food and drink",[],[],[],0,0,,,1536170017301176321,gc80boxbfast,GC 80 Box Breakfast,18,14,3,False,8
2022-06-15 07:24:36+00:00,"I like caramel coffee. I like mine cold, too.",[],"[48215152, 400210040, 766416530687033345, 321456091]","['B_P_R_920', 'DeathWishCoffee', 'bonescoffeeco', 'Folgers']",0,1,48215152,B_P_R_920,48924818,Tebssis,NoLie-Pic Is Filtered,3973,2546,54131,False,5936
2022-06-15 05:49:24+00:00,That isn't folgers in your cup .,[],"[112045727, 1349149096909668363]","['cbjkc5', 'POTUS']",0,1,112045727,cbjkc5,332490017,fooms1,fooms1,1524,190,2578,False,3129
2022-06-15 04:17:26+00:00,Oh and my to-go is from Dunkin Donuts. 3 scoops. Light milk.,[],"[1520383905710362624, 321456091, 988550444694888448]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee']",0,0,28941636,zbudgetdirector,28941636,zbudgetdirector,zbudgetdirector 🇺🇸,459,562,10352,False,164228
2022-06-15 04:16:26+00:00,"I love my Spanish coffee (El pico, pilon, or bustelo), with 3 scoops of sugar &amp; a teeny bit of milk. ,",[],"[1520383905710362624, 321456091, 988550444694888448]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee']",0,0,1520383905710362624,_Zombie_Crew_,28941636,zbudgetdirector,zbudgetdirector 🇺🇸,459,562,10352,False,164228
2022-06-15 04:05:50+00:00,He sits there nodding his head saying. Yeah.......as he laughs!,[],"[1520383905710362624, 321456091, 988550444694888448]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee']",0,0,1520383905710362624,_Zombie_Crew_,1529997891229581312,LaughMustfa,Mustfa Laugh!,76,33,1469,False,885
2022-06-15 03:47:25+00:00,"Before they undid the lugs on the right side, lost both tires and rolled across the track and up on the roof. Poor guy",[],"[1132710986954280960, 472032417, 321456091]","['row_racing', 'markmartin', 'Folgers']",0,0,1132710986954280960,row_racing,1430213504204636163,LeonMusst,Kerry Brumbaugh,82,1192,550,False,125
2022-06-15 03:08:52+00:00,"You need this song for a new commercial. ,",[],[321456091],['Folgers'],0,0,321456091,Folgers,1527718856201994241,MystiqueOnly1,Only1_Mystique,38,4,6,False,20
2022-06-15 03:03:29+00:00,missing two fingers from a sawmill accident and used a folgers can as a spittoon for his red man tobacco,[],[4348905372],['doaknet'],0,1,4348905372,doaknet,884808683821158401,Herecurucules,Dan Scroats,1210,228,44356,False,571
2022-06-15 02:51:01+00:00,I think Folgers coffee just found their new jingle you all should be paid for what you just done for coffee ,[],[137862496],['PatMcAfeeShow'],0,0,137862496,PatMcAfeeShow,1384141323972734978,Rob12685473,Rob,67,4,1263,False,1499
2022-06-15 02:04:08+00:00,If Wiggins get 50 I might consider it.,[],[40443851],['Mr_Folgers'],0,0,40443851,Mr_Folgers,850788260615864321,isaihalif,Isaihalif,376,144,14860,False,16298
2022-06-15 02:01:06+00:00,Today hubby went store coffee Got 4 clearance coffee Saved 11 bucks Folgers discontinuing small cans? Then went get lime juice Juice aisle looking bear Bought 2 everything we needed We working it!,[],[1375845266465652746],['nhkaren3'],0,1,374232949,StarkFreeorDie,374232949,StarkFreeorDie,StarkFreeorDie,2755,1867,77922,False,79041
2022-06-15 01:58:16+00:00,It is with Folgers in your cup,[],[15284799],['mariana057'],0,1,15284799,mariana057,23871907,philvalentine,Phillip Valentine,4792,3715,58544,False,44208
2022-06-15 01:57:57+00:00,He definitely earned it for a few games but we going into game 6 ,[],[850788260615864321],['isaihalif'],0,0,850788260615864321,isaihalif,40443851,Mr_Folgers,FREE PHILLY,185,186,1679,False,13304
2022-06-15 01:57:16+00:00,Facts!,[],[850788260615864321],['isaihalif'],0,0,850788260615864321,isaihalif,40443851,Mr_Folgers,FREE PHILLY,185,186,1679,False,13304
2022-06-15 01:05:09+00:00,Cuz I coulda got Folgers from work,[],[],[],0,0,,,778063488144900096,Naybcoolin,CONTROL YO HEAUX MANE,318,481,531,False,70873
2022-06-15 01:03:56+00:00,"(I have often said that if the best part of waking up is Folgers in your cup, you need to reexamine your life.)",[],[1274472419101511680],['PrinceRaglan'],0,0,2396741047,_in_circles_,2396741047,_in_circles_,shannon bailey,403,116,1138,False,632
2022-06-15 01:03:00+00:00,"Starbucks, that'd be silly. An artisanal coffee house? I wouldn't hire anyone who drank Folgers.",[],[1274472419101511680],['PrinceRaglan'],0,0,1274472419101511680,PrinceRaglan,2396741047,_in_circles_,shannon bailey,403,116,1138,False,632
2022-06-15 00:53:04+00:00,"I used to get Starbucks Blonde, but nobody has it anymore. Now it's Dunkin Donuts, or whatever.",[],"[1520383905710362624, 321456091, 988550444694888448]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee']",0,1,1520383905710362624,_Zombie_Crew_,1500319974015094785,CriscoBrisco,crisco brisco,126,52,2218,False,1532
2022-06-15 00:52:43+00:00,Prancing Simon isnt exactly a difficult thing to do. You could switch his Dunkin soda with a Folgers Crystals and I doubt he would notice.,"['agt', 'AGTauditions']","[28204769, 413487212, 53238154, 16305370, 26585095, 716786506405257216]","['AGT', 'SimonCowell', 'howiemandel', 'terrycrews', 'nbc', 'agttimepod']",0,1,,,55307851,alexandercain,Alexander Cain,61,16,674,False,1281
2022-06-15 00:35:14+00:00,I threw them both in a old Folgers can and shake it like that yeah I dumped both of them out,[],[],[],0,0,,,1374629577184710658,itsmarkrEalms,🌙,359,321,562,False,38593
2022-06-15 00:24:24+00:00,I like any type of dark coffee. I mainly drink cold coffee. Probably drink more than I should.,[],"[400210040, 766416530687033345, 321456091]","['DeathWishCoffee', 'bonescoffeeco', 'Folgers']",0,2,48215152,B_P_R_920,48215152,B_P_R_920,ＨｅａｄＣｈｅｅｚｅ⁹²⁰🧀💚💛,4747,4797,5629,False,3545
2022-06-14 23:39:11+00:00,i just had some regular folgers or however you spell it ,[],[1959805748],['isbarmusic'],0,1,1959805748,isbarmusic,1394491568569135115,baxkpaxkgod,blake,299,44,3989,False,1398
2022-06-14 23:37:49+00:00,Real men put there moneys in a Folgers coffee can,[],"[1503645877377941507, 1348558649220759553]","['Fave_mike_', 'XcelDefi']",0,1,1503645877377941507,Fave_mike_,1527027663692566529,VerySmellyTerd,KyleDaChicken,9,0,111,False,29
2022-06-14 23:31:10+00:00,I drink Folgers daily but oddly enough I only glimpse and see the pyramids in obscurity on the label. To be continued....,[],[],[],0,0,,,1312887476571250688,Jon61539797,Lil' Jon,21,1,8,False,396
2022-06-14 22:57:52+00:00,"""we secretly replaced your presidency with Folgers Crystals""",[],[2800581040],['BillKristol'],0,0,2800581040,BillKristol,737782561414336512,TheHonduranPawn,Fred Farkle From Flint,983,469,27935,False,10511
2022-06-14 22:07:55+00:00,Imagine applying to Starbucks and being rejected because you normally made yourself Folgers instead.,[],[],[],0,6,1274472419101511680,PrinceRaglan,1274472419101511680,PrinceRaglan,👑 His Majesty the Prince 👑,156,237,53311,False,7231
2022-06-14 21:58:57+00:00,"You buy a jar of Folgers Crystals, you leave it in the cupboard you forget about it. We do that !!!!! ,",[],[79186690],['Elsa_S_'],0,1,,,79187656,reyna_ch_,✚ Rei ✖,207,69,235,False,7654
2022-06-14 21:55:36+00:00,what type do u usually use? when I make coffee by grinding the beans myself it tasted a lot less bitter than instant or folgers,[],[1524592952156303360],['heIIokittycalz'],0,0,1524592952156303360,heIIokittycalz,1416388196368322562,alucardsscoffin,aslan,59,58,957,False,602
2022-06-14 21:52:08+00:00,"Preferred dad beverages: Diet Coke, Folgers, a glass of milk??",[],[],[],0,0,,,1523080149503123459,mort_flesh,δana,51,24,54,False,45
2022-06-14 21:22:50+00:00,You right but Wiggins also guarding the best player on the other side and if he has another double-double he got no case? 25 and 15,[],[850788260615864321],['isaihalif'],0,0,850788260615864321,isaihalif,40443851,Mr_Folgers,FREE PHILLY,185,186,1679,False,13304
2022-06-14 21:17:47+00:00,But you act like you unseen Steph back to back to back to back lol. Wiggins doesnt play like that if Steph isnt doubled or face guarded the way he was last night either.,[],[40443851],['Mr_Folgers'],0,0,40443851,Mr_Folgers,850788260615864321,isaihalif,Isaihalif,376,144,14860,False,16298
2022-06-14 20:30:25+00:00,"Looks like I'm going to have to wait until I get home to have a look at my canisters how much I drink in a month, LOL! It's one of those big containers of Folgers coffee, last about a month to a month-and-a-half",[],[1312426546930515968],['smcroasters'],0,0,1233474548659408896,SignatureWolfe,1233474548659408896,SignatureWolfe,"James Wolfe, 🖊 🐺 📖🇺🇸",725,994,76988,False,19985
2022-06-14 19:59:18+00:00,I said low key its still stephs to lose but cant unsee Wiggins back to back great games,[],[850788260615864321],['isaihalif'],0,0,850788260615864321,isaihalif,40443851,Mr_Folgers,FREE PHILLY,185,186,1679,False,13304
2022-06-14 19:56:27+00:00,Just use a Folgers can and a smaller Folgers can ,[],[32432308],['goodhousemag'],0,0,32432308,goodhousemag,2360392056,SavvyV,🤍 V 🤍,776,3436,15864,False,10826
2022-06-14 19:43:04+00:00,"Shultz Mini-Pretzels, Folgers Instant Coffee - Classic Roast, Secret Outlast Invisible Solid Antiperspirant Deodorant, Mars Chocolate Variety Pack, Kirkland Chicken Bakes",[],[],[],1,0,,,1005281078779830272,CartsCostco,costco_carts,0,78,0,False,70555
2022-06-14 19:38:03+00:00,Diet Mountain Dew.,[],"[1520383905710362624, 321456091, 988550444694888448]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee']",0,1,1520383905710362624,_Zombie_Crew_,155088763,nickscom01,Nick Nichols,572,244,38397,False,12001
2022-06-14 19:36:56+00:00,The only good thing about Folgers is it isnt Melitta.,[],[1355610057782689793],['bigmothufacking'],0,0,1355610057782689793,bigmothufacking,1151323355242364928,BigWheelOptions,Kansas City Shuffle,491,95,15996,False,2094
2022-06-14 18:29:45+00:00,Folgers for the win!,[],[348909358],['VivaLaNiko'],0,1,348909358,VivaLaNiko,1365408574717968388,DemminErik,Erik Demmin,137,54,1639,False,914
2022-06-14 18:16:18+00:00,Anyone that says best part waking up is Folgers in your cup hates coffee or has zero taste,[],[],[],3,135,,,1355610057782689793,bigmothufacking,BigmothufackingD,3990,11734,105051,False,39307
2022-06-14 18:05:52+00:00,Folgers and home ,[],[2390350452],['authr_elizabeth'],0,1,2390350452,authr_elizabeth,1472580348,vbatcher50,Vicky Batcher,619,829,31472,False,23143
2022-06-14 17:23:59+00:00,He is why I always have some Folgers crystals in the cabinet,[],[1266952944806776833],['ThisThirsty'],0,2,1266952944806776833,ThisThirsty,279504298,Wraith8675309,Topher,386,19,1042,False,1761
2022-06-14 17:10:17+00:00,"The five worst companies for shrinkflation with sizes cut by up to 25% - from Pepsi to Kleenex ,",['SmartNews'],[],[],0,0,,,2959037541,rowdyricky2356,richard holland,152,76,122,False,8936
2022-06-14 17:09:19+00:00,Go to to mint a Free Tiger NFT:,[],"[1536186801538355200, 1343220026887835649, 2157996872, 1362520616260300804, 1347532589255553026, 1477402831942561792, 530867107, 1499369513166508032, 347913676, 1445825251875639298, 1411012709328457733, 469416765, 1446972757640716288]","['WealthyTigers', 'ahrs_eth', 'Jordan_Folgers', 'gainzfeldt', 'nemerbemer', 'vladangn', 'paulchoufani', 'victorvellosobm', 'ecopreneurphil', 'SharpTradesLLC', 'jayinto27', 'The_Monk_Mind', 'inGradiance']",0,0,,,1366762268822659073,Pardhan26872129,Wealthy Tigers Bot,0,1,0,False,41
2022-06-14 17:01:54+00:00,"I like to go to Starbucks with a load of friends, order one cup of coffee, and tell them to put the name Spartacus on it. Then, when they shout ""who is Spartacus?"" , We all sequentially stand up and say ""I am Spartacus"". It freaks them out.",['Coffee'],"[1520383905710362624, 321456091, 988550444694888448]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee']",0,1,1520383905710362624,_Zombie_Crew_,1530218581677449232,JonormousB,Jonormous B,63,28,337,False,660
2022-06-14 16:41:21+00:00,Folgers in her cups...,[],[1370704398960062469],['Drealstudmuffin'],0,0,1370704398960062469,Drealstudmuffin,827682037565763584,Leoparr5,Leoparr,5001,3872,327272,False,40824
2022-06-14 16:35:35+00:00,Chock-full o nuts is usually on sale. Yummy coffee  too. But I love the ones you mentioned and others!,[],"[1520383905710362624, 321456091, 988550444694888448]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee']",0,2,1520383905710362624,_Zombie_Crew_,161816174,Kazamyst,☠️Samantha is in Hell☠️,307,336,7371,False,2656
2022-06-14 16:28:21+00:00,"Folgers to boot. At least I have a good cup ,",[],"[1401977648658669578, 86236936, 33330562]","['anthonysvajda', 'DGrantGaines', 'Keurig']",0,1,1401977648658669578,anthonysvajda,1086700281587351552,_williams_tim,Tim Williams,259,182,1167,False,565
2022-06-14 16:07:32+00:00,0-9 in a pivotal game 5 wasnt the best look tho ,[],[850788260615864321],['isaihalif'],0,0,850788260615864321,isaihalif,40443851,Mr_Folgers,FREE PHILLY,185,186,1679,False,13304
2022-06-14 16:07:05+00:00,Folgers Dark Roast,[],[2217620740],['tspencer322'],0,1,2217620740,tspencer322,2261210518,vizurantvis,✨Visurant.nft ™️🌿✨,16389,31048,86141,False,67486
2022-06-14 16:06:39+00:00,Low key making a case for finals mvp especially if he has another big game ,[],[850788260615864321],['isaihalif'],0,0,850788260615864321,isaihalif,40443851,Mr_Folgers,FREE PHILLY,185,186,1679,False,13304
2022-06-14 16:02:20+00:00,"Star Bucks ,",[],"[1520383905710362624, 321456091, 988550444694888448]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee']",0,1,1520383905710362624,_Zombie_Crew_,1042987093,crowe75,John Crowe-Lockerman 🌈 🏳️‍🌈,4955,1970,65557,False,7317
2022-06-14 15:47:40+00:00,Better than Folgers Frank.,[],"[27923469, 49214466]","['RKeleher', 'MichaelGemballa']",0,3,27923469,RKeleher,209952604,itsdesantos,David DeSantos,388,1093,6807,False,9366
2022-06-14 15:42:35+00:00,Its a 90s(?) Folgers Coffee commercial.,[],[1209402392006914048],['kitty_mox'],0,0,1209402392006914048,kitty_mox,938032034,kicksave36,Randy Dudek,283,189,81878,False,41349
2022-06-14 15:36:35+00:00,Wait. Michael drinks Sanka? Hes not a Folgers Crystals guy?,[],"[49214466, 27923469]","['MichaelGemballa', 'RKeleher']",0,4,49214466,MichaelGemballa,209952604,itsdesantos,David DeSantos,388,1093,6807,False,9366
2022-06-14 15:33:10+00:00,Fined $7 and 3 truckloads of folgers coffee,[],"[1960782332, 18481050]","['ILIKETHESTOCK35', 'SECGov']",0,2,1960782332,ILIKETHESTOCK35,478187095,teezy410,Teezy the Ape,2869,1609,6554,False,5935
2022-06-14 14:54:32+00:00,I had the best instant coffee this morning folgers dont miss,[],[],[],0,0,,,210603987,StephInTheeCity,Shady Baby 💚❤️‍🔥💔🩸,76,1101,49818,False,57031
2022-06-14 14:52:04+00:00,8 o clock,[],"[1520383905710362624, 321456091, 988550444694888448]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee']",0,0,1520383905710362624,_Zombie_Crew_,185695656,jermanicus169,Claus,1989,2372,27838,False,85145
2022-06-14 14:03:39+00:00,Good stuff !,[],"[701492030644445184, 321456091, 988550444694888448, 8771022]","['PunkDemigoddess', 'Folgers', 'DeadSledCoffee', 'dunkindonuts']",0,1,701492030644445184,PunkDemigoddess,1520383905710362624,_Zombie_Crew_,Zombie,1805,2002,21781,False,6122
2022-06-14 14:02:10+00:00,"I drink so much at home &amp; from their stores I should become a spokesperson LOL  ,",[],"[1520383905710362624, 321456091, 988550444694888448, 8771022]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee', 'dunkindonuts']",0,2,1520383905710362624,_Zombie_Crew_,701492030644445184,PunkDemigoddess,Paula,5715,7127,33914,False,10163
2022-06-14 13:56:34+00:00,"I do cream and sugar, even at the fancy places haha",[],"[1520383905710362624, 321456091, 988550444694888448]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee']",0,1,1520383905710362624,_Zombie_Crew_,1527422464913031173,thelilylore,Lily,409,176,4350,False,1253
2022-06-14 13:56:20+00:00,"This. So tired of mine trying to shame my every move while simultaneously bragging about making bank on multiple properties. Like nah ill enjoy my freshly ground at home coffee instead of folgers to save $3/mo, thanks.",[],"[1245498957083508736, 867966382700240896]","['desneiges987', 'TheBlueGem3']",0,1,1245498957083508736,desneiges987,1224882954670731264,CanadianPatter,TiredOfHibernating,1778,1539,168518,False,69742
2022-06-14 13:48:58+00:00,I drink it all day long every once in a while Ill have something other lol but my pot is always on !,[],"[1460716652690030599, 321456091, 988550444694888448, 400210040]","['ethereal_dirge', 'Folgers', 'DeadSledCoffee', 'DeathWishCoffee']",0,1,1460716652690030599,ethereal_dirge,1520383905710362624,_Zombie_Crew_,Zombie,1805,2002,21781,False,6122
2022-06-14 13:47:42+00:00,"Nice lol I think once I get moved I'll probably start drinking more coffee on my work days, obviously before going into work ",[],"[1520383905710362624, 321456091, 988550444694888448, 400210040]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee', 'DeathWishCoffee']",0,2,1520383905710362624,_Zombie_Crew_,1460716652690030599,ethereal_dirge,D̷̠͛r̶̩͑e̸̼̕ḁ̷̒d̷̈́͜n̵͎̔ȁ̸̯u̵̧̐g̸̠̀h̴̬́t̷̔͜,519,390,34559,False,6139
2022-06-14 13:45:58+00:00,I liked it . First thought it was kinda bitter may have just been my brew setting though. I brew everything on extra strong . Not sure if it makes a difference but make me feel good lol ran it through my French press and it was fine .,[],"[1460716652690030599, 321456091, 988550444694888448, 400210040]","['ethereal_dirge', 'Folgers', 'DeadSledCoffee', 'DeathWishCoffee']",0,1,1460716652690030599,ethereal_dirge,1520383905710362624,_Zombie_Crew_,Zombie,1805,2002,21781,False,6122
2022-06-14 13:43:21+00:00,I have a Starbucks down the street and its always packed . We have a few small coffee shops in my little town that are really good . I dont really get into that Carmel frapa stuff Im a straight black kinda person .,[],"[1527422464913031173, 321456091, 988550444694888448]","['thelilylore', 'Folgers', 'DeadSledCoffee']",0,1,1527422464913031173,thelilylore,1520383905710362624,_Zombie_Crew_,Zombie,1805,2002,21781,False,6122
2022-06-14 13:41:09+00:00,When does full rigor set in? ,[],"[1520383905710362624, 321456091, 988550444694888448]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee']",0,2,1520383905710362624,_Zombie_Crew_,1079530687906992129,_Mark_V_,Mark🐦,419,305,14081,False,16185
2022-06-14 13:40:58+00:00,What did you think of it?,[],"[1520383905710362624, 321456091, 988550444694888448, 400210040]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee', 'DeathWishCoffee']",0,0,1520383905710362624,_Zombie_Crew_,1460716652690030599,ethereal_dirge,D̷̠͛r̶̩͑e̸̼̕ḁ̷̒d̷̈́͜n̵͎̔ȁ̸̯u̵̧̐g̸̠̀h̴̬́t̷̔͜,519,390,34559,False,6139
2022-06-14 13:40:09+00:00,"There is no reason for me to be here. I can do my job just fine at home, thank you. I did not miss buzzing, flickering fluorescent lights and a temperature that is both clammy and cold. I did not miss shitty Folgers coffee in wax cups. This is so stupid.",[],[],[],0,2,,,1410335942515343365,VKvinna,🌿Vild Kvinna🌿,90,23,2013,False,1483
2022-06-14 13:37:06+00:00,"All I drink is this stuff: ,",[],"[1520383905710362624, 321456091, 988550444694888448]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee']",0,1,1520383905710362624,_Zombie_Crew_,1529927915969781765,bobvfreudstein,Jean R. 💚,183,109,619,False,142
2022-06-14 13:35:47+00:00,Unless you're shooting for 50 shades of folgers,[],[891251263],['BobGolen'],0,0,891251263,BobGolen,954369354,leftofthejokers,"Jake Kepins (Whatever, Dude)",704,310,130772,False,20161
2022-06-14 13:34:08+00:00,"I go Starbucks (at home, I'm not that fancy) or Seattle's Best. If I am being fancy enough to be out and about getting coffee, it's Port City Java all day. Best local chain a girl could ask for",[],"[1520383905710362624, 321456091, 988550444694888448]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee']",0,1,1520383905710362624,_Zombie_Crew_,1527422464913031173,thelilylore,Lily,409,176,4350,False,1253
2022-06-14 13:32:22+00:00,I finished a bag of not too long ago,[],"[1460716652690030599, 321456091, 988550444694888448, 400210040]","['ethereal_dirge', 'Folgers', 'DeadSledCoffee', 'DeathWishCoffee']",0,2,1460716652690030599,ethereal_dirge,1520383905710362624,_Zombie_Crew_,Zombie,1805,2002,21781,False,6122
2022-06-14 13:30:34+00:00,"When I do drink coffee, Death Wish ",[],"[1520383905710362624, 321456091, 988550444694888448]","['_Zombie_Crew_', 'Folgers', 'DeadSledCoffee']",0,2,1520383905710362624,_Zombie_Crew_,1460716652690030599,ethereal_dirge,D̷̠͛r̶̩͑e̸̼̕ḁ̷̒d̷̈́͜n̵͎̔ȁ̸̯u̵̧̐g̸̠̀h̴̬́t̷̔͜,519,390,34559,False,6139
2022-06-14 13:28:24+00:00,"What's your favorite coffee? My norm is but I do love me some ,",[],"[321456091, 988550444694888448]","['Folgers', 'DeadSledCoffee']",4,46,,,1520383905710362624,_Zombie_Crew_,Zombie,1805,2002,21781,False,6122
2022-06-14 12:54:28+00:00,"""Who doesn't have instant coffee? You buy a jar of Folgers Crystals, you put it in the cabinet &amp; forget about it""  RIP Bookman 1932-2022 ,","['phillipbakerhall', 'greatestgueststar']","[845713664, 38040229]","['AnthonyGriz', 'itzstockchartz']",0,1,845713664,AnthonyGriz,4149906278,RobLansinger,RDL_Trader,1936,996,32847,False,30869
2022-06-14 12:36:54+00:00,Damn seriously. What kind of person wakes up and breathes that  Go pour some damn Folgers in your cup. Sick of this shit,[],"[1557069606, 1507835154768797701, 8940342]","['derek713_832', 'MailOrderPotus', 'HoustonChron']",0,1,1557069606,derek713_832,994270030375239680,Tanisha291830,Tanisha Johnson,808,141,12164,False,690
2022-06-14 12:23:20+00:00,"Hugs and a good ol cup of Folgers.  ,",[],[],[],2,3,,,1221584100185821190,MarthaHalsey,Marty ❤️🇺🇸🇺🇸🇺🇸✊,523,389,4280,False,1925
2022-06-14 11:41:34+00:00,"Man, Folgers really going for that whole avant-garde look huh?",[],[3006374044],['BrettUltimus'],0,0,3006374044,BrettUltimus,3355699035,TyboldBSG,Tybold,42,28,3064,False,2556
2022-06-14 11:27:54+00:00,Well good morning! Dont need Folgers in my cup after seeing this ,[],[1483461917100363776],['obnox_ishhh'],0,0,1483461917100363776,obnox_ishhh,1068505830,liv4luck483,rob chambers,120,49,2641,False,260
2022-06-14 11:27:02+00:00,"When I see Folgers, I just think of Tim Richmond.",[],"[1132710986954280960, 472032417, 321456091]","['row_racing', 'markmartin', 'Folgers']",0,2,1132710986954280960,row_racing,1312514974015787008,bugeja_matt,MattGP,73,182,2443,False,803
2022-06-14 11:24:08+00:00,folgers coffee is so ass bro this has no awakening powers.,[],[],[],0,1,,,4581079893,fjdsjsa,ً,137,11,3538,False,1028
2022-06-14 10:50:23+00:00,Smirnoff. Not a Splash of wakin' up... is Folgers in Canada.,[],[],[],0,0,,,1079554203998052353,on_slog,Slog on!,3,15,64,False,172705
2022-06-14 10:29:31+00:00,My favorite paint scheme for the 6,[],"[1132710986954280960, 472032417, 321456091]","['row_racing', 'markmartin', 'Folgers']",0,2,1132710986954280960,row_racing,1408727105140109312,GerryStoltzfus,gerry stoltzfus,1036,122,4072,False,1119
